"ID","Preferred Foot","Position","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Composure","Marking","StandingTackle","SlidingTackle"
176903,"Left","CDM","5'9","161lbs",56,27,50,69,53,61,55,47,69,70,54,47,65,67,71,68,69,69,66,58,81,77,52,65,71,79,76,69
166664,"Right","RB","5'9","141lbs",70,45,68,71,54,59,66,40,59,73,71,75,76,72,73,69,80,73,70,59,80,67,59,59,66,73,71,75
238856,"Left","CDM","5'9","154lbs",43,38,61,72,49,62,67,40,75,72,56,64,77,76,75,77,77,84,67,52,82,68,47,55,72,62,75,70
215049,"Left","LB","5'6","146lbs",57,45,60,68,44,68,55,47,60,68,80,80,82,72,86,69,88,91,43,67,75,71,70,42,54,68,72,73
139274,"Left","CB","6'3","196lbs",20,14,74,54,28,54,24,27,54,58,33,31,30,66,34,47,72,46,92,32,70,78,20,25,75,60,77,73
215050,"Left","LCB","6'1","190lbs",28,35,75,63,37,50,39,32,55,65,69,59,49,67,53,75,67,66,81,62,84,68,38,47,69,70,73,73
188938,"Right","GK","6'1","183lbs",14,11,12,20,15,13,12,14,21,22,45,50,63,65,53,22,60,38,65,15,25,24,17,31,54,12,14,15
232459,"Right","RCB","6'0","185lbs",44,35,71,59,33,59,41,45,54,61,63,67,59,67,55,70,89,77,77,46,84,68,45,45,65,73,74,72
226060,"Left","RS","5'6","148lbs",67,76,45,71,67,78,57,54,50,77,92,88,91,79,92,75,43,79,40,65,40,21,76,69,66,22,35,26
220685,"Right","ST","6'0","183lbs",65,69,68,70,69,72,69,63,65,75,68,69,67,73,64,77,70,72,74,66,63,33,77,69,74,32,28,31
223245,"Right","ST","5'7","163lbs",65,69,66,74,64,77,73,68,64,74,88,88,89,68,86,78,83,75,59,68,37,19,68,64,68,23,24,21
193549,"Right","RCB","6'2","176lbs",47,22,72,53,18,54,49,35,59,58,54,61,56,68,54,54,82,74,86,23,79,72,23,53,58,72,72,72
241166,"Right","LDM","5'9","154lbs",62,56,42,78,51,70,77,80,77,72,55,57,58,70,71,75,57,66,59,74,68,74,35,77,62,71,68,67
223247,"Right","RCM","5'10","170lbs",49,49,72,75,43,68,51,53,71,73,67,68,67,76,61,62,84,92,78,65,72,70,65,64,74,69,75,73
223248,"Right","ST","5'10","159lbs",60,70,73,70,65,71,58,41,60,72,84,79,84,72,69,71,72,65,70,63,64,32,72,52,72,21,30,18
241168,"Right","LM","5'10","165lbs",67,64,39,75,64,76,74,59,69,75,86,83,86,65,77,73,76,64,51,70,38,30,65,71,61,29,41,32
213777,"Right","RM","5'11","161lbs",60,59,59,72,57,72,72,65,69,73,74,67,75,71,75,70,71,92,64,71,63,67,70,70,67,59,65,62
219409,"Right","RB","5'9","143lbs",72,52,62,71,50,68,64,63,69,69,76,77,71,69,73,73,74,85,59,67,69,70,66,64,72,70,73,71
221201,"Left","LB","5'9","159lbs",73,55,54,72,42,74,72,52,62,69,86,85,85,71,85,64,78,78,65,54,75,70,69,65,67,72,70,70
223249,"Right","GK","6'2","201lbs",15,19,17,26,14,15,18,20,19,20,35,39,34,64,56,16,60,32,60,16,25,16,17,37,42,10,15,14
54033,"Right","CDM","6'2","176lbs",72,60,72,76,78,61,70,73,82,79,34,48,33,72,44,89,50,34,87,73,75,70,63,75,82,71,70,66
186385,"Right","CDM","5'9","165lbs",69,59,45,75,40,67,67,66,73,70,67,67,66,71,69,68,61,76,65,66,80,74,55,66,75,70,73,69
180754,"Right","CAM","5'9","146lbs",76,70,71,76,68,72,85,85,77,75,51,51,72,73,75,74,70,67,58,76,65,71,64,77,80,55,62,60
189715,"Right","CM","6'1","168lbs",81,57,70,81,71,64,82,82,79,74,41,60,69,66,63,81,75,55,68,76,53,66,64,74,74,62,63,52
204308,"Left","GK","6'2","194lbs",12,11,11,39,16,12,16,13,38,22,37,37,45,65,43,38,67,32,67,13,34,14,11,39,50,16,17,11
157716,"Right","CB","6'3","203lbs",30,42,80,67,33,39,29,28,65,44,32,32,32,71,42,67,53,39,83,44,77,70,34,51,73,74,75,73
230420,"Left","CAM","5'8","141lbs",76,66,56,76,72,72,77,76,63,75,80,84,81,67,79,74,52,67,50,68,45,47,68,68,76,28,51,44
234772,"Right","RM","5'9","139lbs",70,64,43,72,54,69,65,65,69,67,89,88,72,63,84,62,61,75,44,59,50,38,69,75,57,35,39,41
214294,"Right","CM","5'11","168lbs",58,66,73,73,56,71,55,31,71,72,76,78,79,70,64,75,82,87,80,70,77,68,69,71,72,67,69,70
204823,"Left","LW","5'9","134lbs",72,64,71,71,61,76,71,69,68,74,83,80,81,72,73,78,76,85,39,74,65,64,71,69,73,45,60,52
189975,"Right","ST","6'2","192lbs",63,74,82,66,64,67,56,46,51,68,63,47,61,70,49,79,67,79,81,74,79,27,77,56,72,51,41,39
203544,"Left","LWB","5'9","150lbs",71,53,58,70,52,68,71,65,67,70,75,69,73,73,76,72,76,77,60,64,67,73,62,65,70,72,71,72
219160,"Right","LDM","5'11","154lbs",33,34,58,76,28,74,38,37,73,77,64,68,69,67,65,47,73,79,75,40,70,69,55,68,65,70,68,64
186392,"Right","RB","6'2","183lbs",72,46,73,69,33,64,43,34,69,69,55,62,61,74,60,64,65,72,71,59,74,76,64,66,72,74,77,78
200473,"Right","LS","5'9","154lbs",67,73,58,69,68,75,71,59,55,72,85,84,83,70,82,73,79,78,55,72,58,35,69,64,63,32,28,21
242201,"Right","RCM","5'9","148lbs",58,51,48,77,51,70,63,68,72,72,75,73,76,75,78,67,68,81,63,66,64,71,63,75,79,70,70,63
204826,"Right","CB","6'6","174lbs",35,22,79,58,30,35,36,59,41,53,49,53,34,66,30,58,75,66,80,50,80,75,25,40,64,72,74,68
230170,"Right","GK","6'2","179lbs",22,13,14,17,12,14,17,14,15,21,58,50,43,62,49,23,41,38,61,15,27,18,10,52,54,15,20,17
45083,"Right","LCB","6'0","174lbs",49,22,72,66,38,35,42,18,63,58,60,49,62,69,70,57,81,73,77,32,77,74,31,45,76,74,74,68
190748,"Right","LM","5'10","154lbs",67,69,57,68,61,76,71,62,66,73,79,79,79,73,79,72,77,67,61,71,69,37,71,67,65,56,40,42
183581,"Right","RCB","6'1","170lbs",60,55,86,70,43,63,40,47,70,69,69,68,69,73,73,64,74,88,80,62,71,72,70,67,70,66,71,72
194333,"Right","GK","6'3","179lbs",18,13,39,24,15,18,19,12,20,19,27,29,38,67,40,15,66,20,68,13,22,12,12,48,31,13,14,13
220702,"Left","CB","6'1","163lbs",73,37,71,68,33,66,66,71,66,71,69,66,68,66,58,67,62,72,80,48,64,73,51,54,71,71,75,77
149791,"Left","CAM","5'6","157lbs",72,63,43,76,62,74,73,67,72,80,60,52,70,66,88,70,33,52,53,67,39,35,64,80,73,42,51,36
230175,"Right","GK","6'2","183lbs",19,11,17,14,15,21,20,12,16,21,42,53,40,70,39,19,41,31,56,14,22,15,12,67,62,17,14,10
211489,"Right","CAM","5'7","157lbs",69,69,43,72,64,75,69,56,73,73,73,72,84,66,79,62,47,68,61,70,68,42,71,74,63,34,35,37
203810,"Right","RB","5'9","154lbs",77,36,58,68,49,73,69,64,65,75,78,79,72,66,74,75,68,78,65,62,64,69,68,60,63,68,72,72
205346,"Right","RB","5'11","163lbs",71,47,52,69,51,74,64,42,60,69,92,94,77,68,76,58,62,77,65,46,73,64,66,58,61,69,69,71
206626,"Right","ST","6'1","179lbs",57,74,72,70,65,69,38,31,43,71,66,66,65,66,64,76,81,68,84,67,66,30,76,59,56,24,43,46
210723,"Left","LB","6'0","165lbs",73,45,66,68,59,64,66,70,65,71,77,77,68,69,68,68,82,79,74,57,72,66,58,58,69,69,72,73
230435,"Right","RDM","5'10","159lbs",43,57,71,77,63,58,63,54,75,60,76,74,81,64,80,80,58,75,59,73,79,77,54,65,61,79,71,63
202276,"Right","ST","5'10","154lbs",68,75,63,70,74,71,69,55,54,73,78,78,73,71,73,72,64,67,62,63,52,20,75,64,66,37,23,23
220196,"Left","RM","6'0","137lbs",66,68,40,74,50,77,61,48,64,75,73,76,85,72,79,60,59,70,45,55,44,34,68,74,76,28,31,28
225060,"Right","CB","5'11","170lbs",37,43,78,55,34,46,38,33,42,60,70,64,63,71,50,56,89,74,79,47,71,74,33,38,61,71,71,73
207653,"Right","RS","5'7","141lbs",58,72,43,65,64,78,63,56,61,73,87,78,75,69,83,73,57,74,57,68,57,23,73,73,56,21,25,24
226853,"Right","RB","6'1","157lbs",64,59,68,70,48,73,33,37,68,72,83,82,78,68,64,66,86,75,72,47,75,73,64,56,68,70,74,73
189221,"Right","RB","6'0","163lbs",76,54,68,75,60,73,70,58,75,75,69,68,67,71,63,73,73,81,72,67,74,67,69,69,72,69,74,73
213030,"Right","CM","5'10","161lbs",62,48,48,74,39,73,62,37,69,74,65,56,70,74,67,69,64,81,64,68,66,69,67,69,74,65,73,69
190502,"Right","CB","6'0","168lbs",72,60,67,76,65,67,72,73,75,74,65,60,65,74,65,81,69,67,72,74,75,72,70,71,69,71,73,70
212519,"Right","LM","5'7","148lbs",64,71,43,69,64,74,58,49,63,73,80,80,80,68,88,68,39,75,61,66,42,70,76,69,66,38,34,39
203304,"Right","ST","5'10","172lbs",59,73,77,60,62,67,68,46,46,69,78,79,68,70,71,73,73,73,75,65,64,44,72,59,68,27,34,32
189480,"Right","RS","6'0","176lbs",69,71,77,69,67,73,68,63,61,74,68,72,65,71,58,68,71,70,74,71,76,39,76,65,70,26,28,25
209449,"Left","RW","5'8","143lbs",58,64,48,69,69,74,42,53,53,71,92,93,91,74,93,68,43,75,32,68,60,34,73,64,70,37,37,39
215083,"Right","CAM","6'0","163lbs",36,73,63,68,74,71,67,52,49,72,77,76,76,72,77,80,68,84,63,74,80,55,73,64,70,34,59,49
178475,"Right","ST","6'3","181lbs",26,75,78,57,61,53,29,48,23,68,55,69,34,74,39,76,89,56,83,70,66,29,79,42,74,22,14,12
186156,"Right","RB","6'1","159lbs",67,43,66,63,32,68,41,36,61,66,71,74,72,71,71,63,76,87,75,55,66,73,64,59,71,71,74,71
224813,"Left","LM","5'9","170lbs",70,69,40,72,71,74,69,67,67,71,78,77,75,69,74,73,73,83,64,70,71,56,68,71,67,53,53,61
226861,"Left","RM","5'10","165lbs",70,73,52,68,68,78,69,61,61,72,88,85,76,62,80,70,54,72,71,74,30,21,63,65,67,42,21,16
235565,"Right","LCB","6'0","165lbs",67,58,72,69,38,65,63,53,72,67,67,67,61,71,63,69,70,73,77,58,73,70,36,61,68,74,72,73
172077,"Left","CB","6'2","172lbs",51,41,77,62,45,55,55,40,61,60,60,55,34,76,35,67,72,53,76,52,74,76,49,39,71,69,73,71
189485,"Right","CF","5'8","146lbs",66,65,55,72,60,78,63,65,55,77,87,85,88,73,89,60,71,66,34,68,40,25,72,72,72,55,27,12
192045,"Right","RB","5'9","161lbs",72,56,60,70,57,74,59,60,64,74,86,85,78,68,75,72,67,80,71,67,65,69,70,72,68,67,70,68
230446,"Right","LDM","6'0","161lbs",61,59,72,73,41,71,42,43,71,66,59,55,57,73,61,54,71,72,73,64,68,72,41,71,66,78,75,74
110638,"Right","GK","6'3","172lbs",11,10,22,20,20,17,21,12,32,28,47,46,31,62,42,41,60,39,68,16,28,22,14,45,53,20,13,12
186158,"Right","CB","6'4","207lbs",39,24,75,65,23,44,33,34,53,62,58,53,41,62,45,36,55,71,90,20,81,67,25,38,66,71,73,70
177712,"Right","LM","6'0","179lbs",73,67,63,73,67,70,68,58,63,70,83,83,76,66,70,73,66,82,73,67,64,53,70,68,68,49,47,58
192560,"Right","RM","5'10","154lbs",54,59,55,75,70,75,42,53,74,76,82,79,81,71,81,61,73,90,74,57,64,65,66,72,74,64,63,60
198705,"Right","RB","5'7","152lbs",71,66,59,72,58,75,70,63,67,74,80,75,81,72,82,66,78,71,62,63,67,71,70,69,73,70,74,73
227633,"Right","CAM","5'10","163lbs",63,62,56,75,64,73,66,57,68,75,83,83,77,74,74,66,52,81,64,64,67,60,72,69,70,63,52,48
200754,"Right","CDM","6'1","176lbs",67,61,70,74,64,68,74,61,72,70,68,68,63,67,63,76,75,84,75,68,72,73,72,67,70,72,72,70
139058,"Right","CAM","5'11","181lbs",72,56,59,78,75,69,80,82,77,78,50,51,60,73,74,76,31,34,80,74,58,56,70,83,81,55,49,48
185394,"Left","LCB","6'1","194lbs",45,39,72,67,44,55,68,66,69,63,34,32,48,71,65,74,80,66,82,61,75,72,41,59,73,72,72,68
223283,"Right","LS","6'2","176lbs",33,76,79,57,63,66,53,33,35,68,53,65,60,64,58,76,60,55,87,59,63,22,79,50,61,35,22,16
193331,"Right","GK","6'3","194lbs",12,14,12,32,15,12,19,16,28,29,59,52,63,65,64,13,67,44,58,11,13,26,18,36,53,15,11,12
205364,"Left","LB","6'0","172lbs",73,63,70,71,54,68,64,61,67,70,80,78,79,66,67,64,70,86,71,61,71,69,70,64,73,70,72,69
223284,"Left","LCB","6'0","170lbs",67,37,71,66,40,71,44,50,70,66,68,68,68,66,67,52,75,75,74,56,75,69,34,55,73,74,74,75
205365,"Right","LM","5'11","174lbs",74,65,48,70,67,75,68,68,64,76,81,79,75,65,80,72,59,71,58,69,53,38,68,71,70,42,38,31
208949,"Left","LM","5'6","130lbs",70,69,43,73,63,73,66,64,69,75,78,79,81,65,79,73,64,75,63,74,75,36,67,73,66,60,39,40
241461,"Right","RM","5'11","159lbs",73,72,50,69,52,79,55,46,72,75,77,76,65,65,66,66,60,63,61,55,34,34,65,67,64,34,24,28
205878,"Right","GK","6'5","201lbs",12,13,12,26,19,14,14,18,27,29,41,43,55,71,45,20,74,38,70,19,23,14,3,45,55,24,11,14
214838,"Right","LB","5'7","159lbs",73,70,57,72,53,72,64,62,70,71,82,84,86,70,81,68,59,81,70,67,73,64,72,57,71,68,67,77
230198,"Right","RB","5'11","181lbs",75,20,71,70,56,65,64,70,46,68,64,75,62,65,61,87,70,68,80,68,84,73,36,42,67,74,76,75
200759,"Left","LB","5'10","159lbs",69,60,64,71,64,73,62,34,55,66,83,89,78,71,77,75,75,78,75,56,70,68,73,67,63,68,70,71
230199,"Right","RB","5'10","161lbs",74,52,67,68,43,71,54,46,52,62,66,82,71,74,55,46,67,79,66,42,72,71,42,45,73,67,75,71
230967,"Right","LM","5'6","143lbs",68,66,51,75,65,78,68,69,65,75,82,83,79,54,78,75,74,80,42,65,65,32,65,62,68,39,38,34
244791,"Right","LDM","5'9","154lbs",61,59,35,77,41,64,48,39,76,66,60,68,61,76,77,54,50,77,44,62,35,71,70,73,57,43,70,53
197688,"Left","LB","5'10","165lbs",75,54,53,75,59,70,73,58,72,72,75,77,78,71,73,72,71,75,62,59,70,69,69,60,65,70,73,70
201016,"Right","RB","5'9","165lbs",68,40,58,72,61,68,59,50,62,72,75,69,77,70,79,79,63,74,64,65,76,73,49,60,68,76,75,74
235320,"Right","LS","6'5","179lbs",44,74,78,59,64,69,49,41,53,68,74,77,74,65,58,69,77,78,78,73,68,21,75,52,68,39,37,30
181560,"Right","CB","6'0","170lbs",52,23,74,68,28,61,33,23,64,61,65,66,62,72,62,52,73,67,75,41,76,72,36,42,65,69,73,73
209723,"Left","ST","5'7","139lbs",60,71,74,69,69,72,69,55,67,72,83,82,85,71,84,74,92,78,65,65,50,50,72,70,68,39,49,54
179516,"Left","LS","5'11","176lbs",61,73,67,64,68,66,68,66,56,69,66,69,63,73,68,82,74,85,78,73,78,36,72,59,69,38,35,34
225085,"Right","LM","5'9","159lbs",64,71,55,68,68,80,70,52,63,74,86,85,80,63,78,77,71,73,56,69,62,32,69,67,64,28,37,38
226877,"Right","RW","5'10","159lbs",70,67,48,68,66,79,68,66,53,75,84,77,92,68,72,76,83,71,60,67,68,36,70,69,64,36,41,39
237629,"Right","LDM","6'0","174lbs",63,53,32,78,39,73,49,44,72,76,67,71,75,73,74,64,50,78,68,62,49,57,66,74,73,76,66,45
177981,"Right","CDM","5'11","176lbs",59,58,54,74,67,64,69,73,72,72,60,57,61,70,59,83,78,72,71,68,80,73,66,65,69,72,74,65
207935,"Right","GK","6'3","198lbs",13,12,12,32,19,17,12,17,25,19,32,48,31,64,32,20,56,42,72,16,20,21,19,36,68,18,12,18
184895,"Right","CAM","5'11","174lbs",72,72,38,69,74,74,70,72,68,70,81,76,73,73,76,76,81,64,68,74,23,21,71,74,70,31,22,19
244544,"Right","RM","5'11","154lbs",73,69,39,72,65,75,66,58,64,73,82,82,80,60,75,65,49,69,50,61,62,26,69,68,65,42,30,30
201025,"Left","LB","6'0","174lbs",69,54,76,62,41,61,51,56,59,66,66,69,63,73,62,76,75,69,75,62,76,75,51,48,69,73,77,76
192321,"Left","CM","5'9","159lbs",74,57,49,76,56,71,72,68,78,74,75,66,80,69,83,78,74,79,58,75,63,63,61,71,72,64,61,58
209218,"Right","CAM","5'6","139lbs",72,69,44,75,57,75,63,67,70,74,62,60,71,65,68,65,54,60,67,69,66,56,64,79,65,53,48,47
225859,"Left","LCB","6'3","181lbs",62,35,74,66,39,64,32,36,63,65,69,75,65,70,52,36,76,76,81,39,71,71,34,48,61,73,74,68
226627,"Right","ST","5'9","148lbs",64,75,55,68,66,79,67,53,64,76,88,83,86,75,78,71,75,72,56,70,61,49,72,65,62,35,39,34
229699,"Right","CAM","5'10","154lbs",58,67,42,74,47,74,60,52,67,75,78,74,73,65,74,63,53,76,59,70,47,41,67,75,71,46,49,38
196932,"Right","ST","6'3","165lbs",49,74,72,73,68,67,52,48,56,75,67,67,58,68,37,76,74,68,79,65,46,36,73,59,70,31,21,19
235844,"Right","CB","6'1","161lbs",64,40,74,72,63,64,27,30,71,71,71,70,73,71,66,67,73,73,72,30,71,72,55,45,70,71,72,71
190276,"Right","RCB","6'3","201lbs",36,23,72,66,35,39,47,55,64,62,49,63,55,66,67,50,81,74,88,57,71,68,34,42,67,71,74,72
213061,"Right","RS","5'11","154lbs",67,72,68,74,70,71,65,50,57,69,82,78,82,66,68,70,71,84,82,66,79,31,71,69,70,41,24,25
211014,"Right","RB","5'9","154lbs",72,45,55,68,45,72,70,68,54,73,83,86,75,74,76,57,79,87,60,49,68,66,65,59,66,68,68,70
158790,"Right","CAM","5'7","148lbs",65,66,43,79,59,72,49,57,74,73,76,71,81,63,80,67,74,71,56,68,56,24,62,78,66,35,37,32
192838,"Right","RB","6'2","170lbs",75,52,64,69,59,74,67,57,65,73,67,75,67,74,65,75,70,83,69,65,85,71,73,62,66,72,72,70
196935,"Left","CB","6'2","176lbs",49,18,73,69,26,55,27,24,58,69,64,66,60,62,37,57,60,68,78,21,75,74,26,54,62,69,74,70
211527,"Left","RM","5'9","157lbs",72,75,55,71,58,76,76,80,70,71,73,76,75,62,72,69,63,73,65,71,42,27,69,68,66,58,36,25
184136,"Right","ST","6'2","187lbs",49,76,78,65,64,71,49,41,49,73,63,58,63,67,56,75,71,71,80,59,73,22,76,67,74,48,43,25
200521,"Left","RW","5'10","146lbs",70,69,40,67,44,76,75,73,59,75,80,77,86,68,81,70,55,70,52,70,38,33,73,67,67,33,35,21
211017,"Right","LM","5'6","143lbs",69,68,40,73,52,73,69,79,66,76,79,74,79,69,79,74,30,68,63,74,52,33,72,74,59,47,47,44
177481,"Left","LB","5'9","165lbs",75,44,67,73,56,62,53,50,65,69,73,71,66,65,72,50,67,79,73,58,75,73,34,59,71,68,74,72
159818,"Left","RW","5'2","132lbs",75,68,40,73,64,74,77,86,71,72,84,85,79,67,77,70,70,71,34,76,44,41,67,70,65,34,29,31
231242,"Left","RW","5'8","143lbs",65,68,51,72,64,79,68,62,65,75,86,77,88,64,80,68,58,68,48,65,64,47,68,67,65,28,54,47
189514,"Right","RB","5'6","134lbs",73,47,55,69,58,70,70,54,68,71,79,81,77,75,79,76,74,80,64,64,69,72,71,72,72,72,68,66
193098,"Right","RM","5'10","174lbs",68,66,68,73,61,70,75,69,67,73,83,79,70,73,72,73,68,74,68,71,58,39,71,73,69,58,45,37
162123,"Left","CB","6'3","170lbs",55,40,77,64,54,45,42,35,54,62,31,28,31,68,35,69,64,76,90,42,92,69,35,57,71,55,77,75
212300,"Left","LCB","6'3","187lbs",54,35,68,58,30,55,31,32,57,53,61,66,49,67,46,41,81,73,83,40,82,75,29,27,58,74,71,72
173132,"Right","ST","5'10","150lbs",42,74,67,65,71,68,52,51,36,71,79,85,66,72,68,75,74,72,63,69,68,30,74,53,73,38,27,29
186444,"Right","ST","6'1","192lbs",61,78,78,66,71,66,47,46,48,71,69,55,56,66,56,72,64,60,78,67,81,28,76,58,74,19,24,22
213581,"Right","RCB","5'11","183lbs",57,38,77,64,41,48,55,44,64,66,63,64,48,78,58,55,75,84,80,43,76,70,51,38,69,69,74,68
162893,"Right","CB","6'3","192lbs",44,35,75,58,34,31,42,39,44,47,65,72,53,73,37,42,66,54,87,28,72,73,44,46,69,70,73,72
176717,"Right","CB","6'0","179lbs",35,32,66,54,32,42,34,29,46,49,67,72,66,67,67,51,85,64,78,30,68,75,36,39,68,74,75,77
215118,"Right","LCM","5'6","159lbs",68,55,57,75,59,67,71,78,72,73,63,66,60,68,81,76,45,86,61,75,67,67,61,77,71,54,69,59
159566,"Right","LDM","5'10","176lbs",74,59,48,80,48,64,76,70,78,75,69,64,68,65,51,79,29,72,68,70,72,64,58,74,72,60,68,65
230222,"Right","LCB","6'1","174lbs",47,42,72,73,50,60,60,48,67,66,71,62,67,64,62,79,76,75,79,76,80,65,55,50,72,70,75,77
241486,"Right","RCB","5'10","154lbs",26,29,74,66,32,49,27,26,57,66,72,70,64,72,72,41,78,68,66,23,66,73,28,33,57,74,74,72
199504,"Right","LDM","5'8","159lbs",71,54,46,71,53,68,53,63,67,71,72,77,69,68,76,73,72,92,75,74,90,70,61,63,73,74,68,75
209744,"Left","LB","5'8","163lbs",72,38,50,72,38,68,59,41,64,70,76,72,70,75,78,61,71,78,67,53,74,71,67,60,68,67,73,74
158800,"Right","LCB","6'1","165lbs",69,60,77,73,62,68,52,48,74,70,42,42,64,70,64,74,83,73,74,63,75,78,60,66,75,74,67,69
236112,"Right","RB","5'9","163lbs",70,54,59,69,53,69,63,47,52,67,70,74,71,68,76,71,71,83,67,50,82,70,57,56,66,77,74,72
182864,"Right","ST","6'0","159lbs",65,72,80,70,77,71,53,43,55,73,63,59,72,69,63,75,75,72,80,68,62,33,73,66,73,37,25,23
224081,"Right","CDM","5'10","159lbs",57,64,60,72,55,63,52,67,72,69,66,67,68,67,70,75,75,83,77,70,82,71,66,64,64,69,74,73
121937,"Right","GK","6'3","205lbs",11,12,14,33,11,16,11,12,33,19,40,42,47,70,45,22,71,31,72,13,36,17,10,38,59,18,12,12
200275,"Right","LM","5'10","159lbs",66,66,54,71,64,79,75,74,65,76,76,75,81,73,76,58,51,71,63,68,62,31,68,61,69,35,42,31
201043,"Right","CAM","5'9","159lbs",63,51,54,71,68,76,64,68,65,74,81,71,90,75,83,75,80,90,70,68,80,72,72,75,76,64,69,68
221269,"Left","CDM","6'0","174lbs",65,46,69,77,45,66,35,35,75,75,65,63,69,65,61,69,67,67,68,49,69,74,53,64,62,73,74,72
183893,"Right","CDM","5'11","161lbs",34,55,73,74,23,59,52,55,72,71,49,38,56,71,68,63,71,66,69,64,88,72,42,58,79,73,75,71
224599,"Right","GK","6'3","183lbs",16,14,19,30,16,17,20,14,30,24,53,43,33,70,45,16,75,43,72,13,18,25,15,65,63,13,13,13
178007,"Left","CDM","5'11","174lbs",82,61,67,83,70,73,83,81,85,82,60,53,69,69,75,80,74,54,72,80,71,71,65,80,81,40,72,70
203864,"Right","CDM","6'0","170lbs",59,50,58,78,59,72,49,48,73,74,65,69,69,71,64,75,66,57,67,59,82,71,54,72,71,72,70,63
225880,"Right","RB","5'9","170lbs",76,26,65,76,28,67,59,32,71,74,86,88,76,64,76,55,66,84,55,59,65,59,62,51,68,71,72,66
205401,"Right","LM","5'9","176lbs",64,69,59,76,63,82,79,66,66,77,69,62,76,71,73,75,42,69,71,81,41,34,72,70,76,54,30,30
223065,"Right","RB","5'7","159lbs",68,43,52,68,27,73,37,25,63,69,85,81,76,75,68,66,77,86,66,55,62,70,67,68,70,57,72,72
152922,"Right","CM","5'11","174lbs",66,56,60,76,68,68,73,76,74,74,66,66,66,70,62,83,48,60,74,74,78,76,69,73,72,74,76,72
175962,"Right","CB","6'2","165lbs",42,35,76,68,36,44,30,48,60,55,42,45,53,74,57,59,68,32,68,33,60,75,35,37,73,78,77,74
229980,"Right","LCB","6'3","154lbs",41,32,76,64,31,52,62,37,70,62,58,67,71,69,55,50,77,76,79,35,73,71,59,61,74,68,74,73
49756,"Right","RCM","5'11","163lbs",74,67,52,74,67,69,72,77,73,71,50,63,70,70,73,72,70,80,70,73,73,68,69,73,75,60,62,53
183644,"Left","CAM","6'2","185lbs",67,69,58,74,64,73,75,79,70,75,65,66,64,69,68,73,65,80,84,70,65,61,65,76,70,55,56,55
193884,"Left","LM","6'2","163lbs",71,67,60,76,68,74,65,67,70,72,68,74,66,68,63,67,72,91,68,68,56,68,64,72,69,67,66,57
204125,"Right","LB","5'9","165lbs",73,42,68,64,42,63,57,35,56,69,76,74,72,74,73,66,70,83,72,58,82,69,60,57,72,69,72,71
156253,"Right","GK","6'6","187lbs",11,19,13,23,15,11,18,19,33,21,55,57,63,63,44,23,74,35,75,13,34,23,16,63,62,22,12,13
202078,"Right","RDM","5'9","165lbs",51,67,58,82,70,79,72,68,63,78,83,79,86,79,81,75,72,79,68,69,59,50,61,70,80,55,55,50
142942,"Right","CB","5'10","172lbs",44,34,73,70,50,45,58,64,69,60,65,43,64,60,53,67,83,67,81,40,82,71,26,62,70,69,74,72
184926,"Right","GK","6'6","201lbs",13,10,19,34,19,12,17,15,22,11,47,39,37,69,29,18,74,42,78,20,33,16,10,45,47,16,16,11
231007,"Right","CM","6'2","165lbs",50,62,58,76,66,74,68,77,75,76,65,67,69,72,65,72,74,65,75,72,63,66,67,74,74,63,65,51
231263,"Right","CB","6'0","174lbs",44,30,68,70,30,58,52,33,67,68,59,66,61,73,61,52,71,69,72,35,73,71,26,58,71,72,75,71
232543,"Right","GK","6'1","179lbs",12,19,10,23,9,14,12,21,24,20,24,33,38,69,40,25,62,19,60,10,33,11,7,39,44,12,13,11
236639,"Right","LDM","6'1","183lbs",45,46,59,77,45,71,74,68,76,75,55,55,60,68,54,75,75,73,69,65,68,68,62,75,66,71,69,63
46175,"Right","RS","6'0","179lbs",69,76,68,70,70,66,65,71,58,71,65,63,69,73,63,74,87,68,81,69,84,42,75,73,81,35,32,31
198240,"Left","LB","5'9","163lbs",76,58,61,72,54,62,75,73,68,70,70,71,75,68,79,72,77,90,70,64,74,72,62,65,64,62,73,74
202848,"Right","CF","5'9","159lbs",66,68,47,72,66,80,72,65,60,78,89,84,91,68,89,68,33,74,54,70,30,16,68,70,68,22,13,12
210016,"Right","CAM","5'7","141lbs",64,65,55,72,59,76,68,61,68,75,74,72,81,73,84,69,49,69,33,64,71,42,68,73,67,36,53,51
190560,"Right","RCB","6'5","203lbs",35,31,80,57,46,37,36,27,64,52,48,68,42,59,32,47,85,76,92,35,70,71,35,49,63,66,73,75
229473,"Right","CM","5'7","141lbs",65,64,65,73,57,75,66,57,69,74,90,80,90,77,84,73,70,81,39,75,85,66,72,71,65,56,62,50
231521,"Right","LCM","5'10","146lbs",64,68,57,74,47,75,58,42,70,75,76,78,81,70,76,78,72,78,59,77,58,60,73,73,72,59,64,61
184417,"Left","RCM","5'11","165lbs",68,67,45,75,58,71,76,77,72,74,67,67,72,70,65,72,57,74,70,71,83,66,67,75,72,68,71,69
